transaction_id,buyer_id,property_id,amount,date
2729,1721,1093,1724126.8,2025-02-11
2730,2174,2216,1212976.13,2023-09-28
2731,769,1559,1026256.2,2023-12-22
2732,546,1674,680315.82,2024-01-26
2733,2404,1699,1782269.37,2025-01-10
2734,326,1692,849416.69,2023-01-29
2735,2870,795,463779.57,2023-06-10
2736,1593,1824,337731.45,2022-08-08
2737,2752,1946,204858.86,2022-07-31
2738,273,1866,1725194.49,2023-05-16
2739,2906,1875,753524.4,2025-04-11
2740,1304,759,798774.53,2022-11-10
2741,2449,1684,1852058.54,2023-02-23
2742,2933,2790,763239.12,2024-01-18
2743,2337,2895,1688445.63,2023-10-03
2744,1226,2758,900753.51,2024-10-14
2745,737,2822,471577.01,2023-11-23
2746,1576,2551,984104.67,2024-10-26
2747,407,1465,1753288.73,2025-04-22
2748,1115,2898,442833.72,2023-03-16
2749,2213,2591,1982686.47,2024-09-17
2750,2516,1893,1691476.75,2025-05-18
2751,2212,2230,772836.44,2024-10-31
2752,2986,361,171402.45,2024-07-25
2753,2751,2608,589700.39,2022-10-31
2754,1085,395,211169.37,2022-09-20
2755,2827,567,1303373.08,2024-09-06
2756,1057,1344,1594146.6,2024-12-19
2757,672,1822,754981.78,2024-07-05
2758,1935,146,1032570.38,2024-05-26
2759,1482,157,1558329.72,2023-09-06
2760,2185,1936,1563096.38,2024-11-28
2761,1384,1385,1615745.5,2023-05-23
2762,168,1320,1104279.87,2024-08-15
2763,1762,668,1002913.94,2023-09-25
2764,1088,1210,1636853.73,2024-06-23
2765,2189,330,1286287.19,2023-09-18
2766,2227,2955,984110.87,2023-11-19
2767,2199,2183,1771736.64,2025-02-02
2768,2701,1579,1416462.08,2022-08-24
2769,1811,2116,1129384.12,2024-04-05
2770,2424,2932,1641599.51,2025-02-14
2771,1508,103,1412725.3,2024-09-09
2772,416,925,1256763.31,2024-11-12
2773,2352,463,1859004.81,2023-12-19
2774,2364,823,957509.94,2025-03-02
2775,2153,1890,158989.09,2025-03-11
2776,255,1796,1637308.34,2023-05-18
2777,1141,2930,542945.49,2023-07-08
2778,331,1224,1643364.74,2023-04-02
2779,690,90,1328934.75,2022-07-02
2780,415,987,1623500.47,2023-04-27
2781,1133,2554,1348641.69,2025-05-12
2782,2689,2204,845747.16,2022-09-17
2783,1269,868,298683.74,2023-06-12
2784,2262,715,383367.07,2023-02-14
2785,2236,2719,740743.25,2024-05-24
2786,308,1273,1063037.75,2024-02-27
2787,69,1200,911092.04,2022-08-12
2788,1600,725,1357006.09,2022-06-15
2789,1278,1945,1549624.39,2025-03-06
2790,2183,1792,359359.86,2023-10-04
2791,2816,2981,1790435.8,2024-12-29
2792,803,1466,431511.1,2024-09-16
2793,1803,758,965111.33,2025-06-10
2794,884,1682,1211178.46,2022-07-31
2795,2717,666,927762.46,2023-11-17
2796,1973,931,320196.52,2022-12-20
2797,953,195,1167821.18,2023-03-01
2798,2055,2707,180445.42,2024-11-01
2799,2337,48,1933399.65,2025-01-17
2800,991,1253,1658178.83,2023-01-09
2801,1305,1216,316379.43,2023-03-01
2802,1270,1626,1315992.33,2024-05-26
2803,2685,2049,497684.72,2023-08-31
2804,1161,1020,686784.11,2023-10-15
2805,732,258,1038263.84,2023-12-19
2806,173,2433,677344.06,2023-06-22
2807,1319,1213,1638862.89,2022-12-05
2808,2463,1586,203780.4,2024-08-04
2809,2303,1715,406593.93,2025-04-02
2810,417,1996,1482130.46,2025-02-07
2811,1887,2941,364932.89,2023-09-09
2812,2726,771,339153.31,2025-01-19
2813,235,1935,351400.15,2025-01-07
2814,2320,13,718046.23,2022-09-25
2815,2347,2542,751695.6,2022-10-09
2816,312,2848,1047350.74,2025-04-10
2817,2954,2340,886351.93,2023-07-24
2818,2502,2626,1378946.4,2022-07-10
2819,2594,2671,627164.02,2023-04-02
2820,2052,1143,1161202.74,2023-07-19
2821,1626,1827,815995.24,2022-08-31
2822,1718,280,1445559.29,2024-07-02
2823,1907,79,428657.89,2022-07-20
2824,2445,2353,902762.7,2024-05-24
2825,1525,484,1029916.01,2024-10-16
2826,380,163,1938885.58,2024-07-18
2827,883,2928,308979.71,2025-03-06
2828,1439,1655,1536295.5,2023-08-02
2829,2987,668,1002913.94,2022-11-06
2830,1305,1977,1251315.62,2024-10-25
2831,2840,1630,818128.22,2025-01-14
2832,545,283,1148042.28,2023-02-06
2833,233,2975,1451611.28,2023-08-12
2834,2564,2438,1457901.32,2023-01-23
2835,138,584,1038503.52,2024-08-25
2836,2158,106,1233791.46,2023-05-27
2837,1420,1859,1672197.01,2023-12-02
2838,2419,2880,822484.09,2024-11-09
2839,1407,1531,92403.34,2024-07-13
2840,96,99,1724162.94,2023-09-26
2841,225,1052,1678089.49,2024-12-24
2842,1220,1124,1618747.09,2025-04-30
2843,302,1411,621034.16,2024-08-08
2844,1747,1566,1232236.17,2023-01-18
2845,2785,976,256400.98,2023-10-06
2846,170,1534,197561.61,2023-06-11
2847,2979,1839,1883016.03,2024-04-05
2848,641,2036,799477.67,2024-02-09
2849,1528,1777,1510105.12,2024-10-07
2850,634,768,607879.26,2024-11-21
2851,90,671,1693830.32,2022-08-21
2852,466,1848,699614.6,2023-01-12
2853,1308,2215,1125164.39,2025-01-14
2854,2328,733,710836.73,2024-05-24
2855,2300,869,277675.81,2024-11-18
2856,2312,2870,1414125.37,2024-04-29
2857,90,1313,1271210.01,2024-07-18
2858,795,1883,575676.75,2023-06-02
2859,120,482,1332555.9,2024-04-15
2860,930,2630,957623.95,2023-06-23
2861,1959,2904,901273.8,2022-10-12
2862,1608,2878,296460.49,2023-02-12
2863,119,2725,1466323.88,2025-01-06
2864,1870,757,1695327.13,2023-09-29
2865,20,2752,1776182.39,2024-08-13
2866,887,626,123456.93,2024-04-10
2867,2998,1144,1872443.24,2024-02-11
2868,2128,2490,180090.53,2022-07-27
2869,792,577,1170172.75,2025-01-23
2870,932,2655,341755.24,2024-10-13
2871,1907,1973,1138434.98,2024-08-11
2872,1498,1723,1127344.76,2024-05-03
2873,2014,1950,412906.64,2024-10-05
2874,2505,1110,375455.19,2023-07-03
2875,1540,1590,127486.48,2022-08-12
2876,2234,1332,896896.84,2024-10-18
2877,838,763,660821.34,2023-10-23
2878,1136,479,1126306.12,2022-12-24
2879,1203,2070,583836.69,2024-12-31
2880,1159,640,578396.67,2024-03-31
2881,1715,2661,1941275.1,2023-07-14
2882,2301,2476,1359536.3,2023-07-07
2883,2082,2255,1157673.76,2024-04-26
2884,2983,145,914425.84,2022-10-29
2885,1994,1808,448850.19,2023-12-31
2886,1471,1951,646768.68,2025-01-22
2887,2596,1171,1450588.38,2024-11-25
2888,1791,1412,1161151.22,2024-08-11
2889,2170,1388,1313552.79,2025-04-25
2890,2772,1799,682786.44,2023-11-12
2891,2250,1523,764551.18,2023-01-30
2892,1616,1226,1714815.07,2025-03-29
2893,1502,360,1520230.84,2025-05-24
2894,2849,2383,661272.55,2024-12-18
2895,736,1135,403165.32,2023-03-13
2896,564,1837,467017.77,2025-03-22
2897,2326,992,1072518.26,2023-02-09
2898,1087,1581,1638701.17,2023-06-19
2899,2205,2792,1897559.86,2024-10-07
2900,522,2673,371199.19,2024-12-01
2901,2527,2738,1453708.69,2024-09-19
2902,2292,1488,1851255.57,2023-04-20
2903,374,1633,1625465.97,2025-01-11
2904,1417,592,1716418.37,2024-01-08
2905,752,2733,1934888.87,2024-02-20
2906,2136,2010,1067339.31,2022-11-16
2907,852,1337,1993008.85,2025-02-21
2908,442,355,1829428.1,2025-03-20
2909,2256,1913,1592106.42,2023-03-05
2910,1969,2173,1544112.31,2024-11-29
2911,1611,986,730800.29,2025-01-04
2912,1064,2569,1501709.27,2024-11-21
2913,279,1122,166702.19,2023-12-29
2914,1166,2293,1637935.6,2024-05-21
2915,1960,2725,1466323.88,2024-04-20
2916,1988,1808,448850.19,2023-09-04
2917,1232,1823,1802729.35,2024-07-21
2918,1670,807,1269867.31,2022-07-25
2919,2393,1826,1811490.34,2023-11-30
2920,2700,2954,1639182.27,2023-03-20
2921,317,75,435900.37,2023-09-17
2922,792,276,163730.03,2025-04-17
2923,2146,2200,1394068.9,2025-03-22
2924,1798,734,1195318.91,2024-08-15
2925,2037,1993,1005429.26,2023-08-29
2926,2329,1713,804384.76,2025-06-08
2927,225,1679,1466074.28,2024-02-16
2928,2734,2210,1292962.26,2024-01-09
2929,2071,2138,506951.06,2024-11-20
2930,2744,1565,1054592.18,2023-10-23
2931,1795,2735,276105.16,2023-05-28
2932,2927,1159,999654.38,2024-05-22
2933,2992,716,387325.42,2022-08-16
2934,38,1354,1433190.38,2024-11-08
2935,2811,2880,822484.09,2022-07-30
2936,125,2723,1064424.41,2025-03-10
2937,1329,1928,732001.66,2023-02-19
2938,2192,1213,1638862.89,2023-08-30
2939,1653,719,885980.1,2025-03-24
2940,591,286,1002447.76,2024-02-20
2941,1660,858,1399208.73,2024-01-28
2942,1073,1667,850121.61,2023-03-26
2943,1354,380,427413.71,2024-10-19
2944,2177,2955,984110.87,2024-05-25
2945,1658,1303,479372.34,2024-02-13
2946,465,1418,432936.32,2025-02-24
2947,954,352,1593541.36,2023-04-25
2948,544,261,1255188.68,2022-10-28
2949,1201,294,937305.93,2022-07-15
2950,2772,957,580298.3,2022-10-29
2951,2918,2136,621322.74,2023-04-01
2952,514,2575,841402.93,2024-12-19
2953,2523,2056,904532.55,2023-05-10
2954,2629,1984,1045138.8,2025-04-17
2955,2554,193,162388.61,2023-12-23
2956,2178,2998,840555.34,2024-08-19
2957,1762,2708,1329602.03,2025-03-26
2958,2085,1750,292063.97,2024-02-13
2959,1290,443,231422.52,2023-07-30
2960,2618,1039,698547.23,2022-07-18
2961,1789,1679,1466074.28,2025-02-17
2962,218,420,107626.32,2023-01-28
2963,2025,58,242499.95,2024-03-03
2964,1434,2322,959746.75,2023-08-15
2965,971,2516,1279434.8,2022-12-07
2966,1699,1897,123252.59,2025-03-21
2967,152,439,1611394.11,2024-03-05
2968,2817,1372,1089936.97,2024-10-18
2969,1514,2835,1475955.31,2024-07-18
2970,676,754,283317.87,2024-02-13
2971,1588,1263,613520.67,2023-07-16
2972,319,548,656387.01,2023-01-01
2973,1078,1581,1638701.17,2024-08-11
2974,1533,1372,1089936.97,2023-09-03
2975,632,2820,534400.31,2024-10-14
2976,2696,2463,1904214.65,2022-06-15
2977,1480,2943,961998.49,2024-05-21
2978,1992,2299,526291.43,2023-03-13
2979,1853,802,1084849.09,2022-10-17
2980,1300,470,120844.13,2025-01-10
2981,1554,2225,453820.38,2023-02-12
2982,977,572,744227.01,2024-02-19
2983,24,737,93905.53,2023-02-20
2984,652,1897,123252.59,2025-04-25
2985,2936,510,861559.64,2023-02-17
2986,339,878,1524350.56,2023-06-09
2987,2673,331,1192316.63,2023-06-26
2988,2050,206,454213.38,2024-05-07
2989,246,587,404627.7,2024-02-16
2990,337,1139,853481.83,2025-03-18
2991,2461,2126,813443.54,2023-01-06
2992,211,131,841893.91,2025-04-30
2993,2949,2186,728678.44,2024-01-08
2994,1041,1814,680328.81,2023-09-28
2995,2809,1291,1130340.39,2023-01-12
2996,1364,1475,1521332.13,2025-04-09
2997,1830,2804,1889416.09,2025-03-14
2998,1991,1011,1226466.5,2022-10-19
2999,1189,2813,1765862.39,2025-02-16
3000,2643,888,1386496.27,2025-02-06
