neighborhood_id,name,school_rating,air_quality_index,crime_float
2481,Lake Joanna Village,6,58.4,7.82
2482,East Brooke Park,1,101.4,7.61
2483,Ryantown Bay,4,63.1,3.5
2484,Bryanshire Estates,6,29.9,3.56
2485,Lake Krystal Heights,5,47.4,4.95
2486,West Michaelbury Park,5,113.9,3.33
2487,New Shellyborough Estates,2,112.5,7.0
2488,Philipchester Park,2,40.7,8.55
2489,Lake Pennychester Ridge,3,22.7,9.12
2490,West Tamara Estates,9,99.9,1.06
2491,West Donaldside Ridge,1,57.0,3.54
2492,Walkertown Estates,7,93.2,5.69
2493,Port David Ridge,8,49.5,1.99
2494,New Davidville Bay,2,64.4,4.89
2495,Port Savannahland Village,2,106.5,9.94
2496,Lake Candice Bay,2,116.8,8.23
2497,Victorhaven Bay,4,92.7,3.94
2498,Port Ashleytown Estates,6,47.6,6.68
2499,Rodneyside Estates,2,90.7,3.83
2500,New Christinafurt Heights,7,30.0,7.35
2501,Richardview Estates,6,39.0,6.02
2502,Port Justin Ridge,1,114.9,6.65
2503,Tylerstad Park,3,78.6,8.85
2504,Port Gregoryberg Park,4,46.5,2.36
2505,East Catherine Ridge,3,93.4,3.54
2506,New Tammy Park,2,115.1,8.71
2507,West Diane Bay,4,20.3,1.61
2508,Jennaton Estates,10,40.9,2.6
2509,Meyersbury Gardens,5,81.3,6.68
2510,Carlsonside Park,6,68.4,6.91
2511,Scotttown Park,5,104.1,8.88
2512,North Thomasberg Bay,8,69.0,6.67
2513,West Cindy Estates,6,74.3,3.66
2514,East Debbie Park,2,116.3,9.07
2515,Masonton Ridge,5,62.0,5.02
2516,North Ryanville Park,7,31.6,5.18
2517,West Dawn Village,2,54.8,4.58
2518,South Kurt Park,8,104.0,8.78
2519,North Melvin Estates,7,88.7,1.26
2520,East Dawn Village,9,41.5,8.66
2521,South Robertborough Gardens,1,76.2,3.91
2522,Steelebury Bay,6,61.1,8.28
2523,Torreston Gardens,7,46.1,1.49
2524,West Jonathan Gardens,4,54.0,8.37
2525,Schwartzbury Village,8,61.0,6.15
2526,South Dillonfort Park,9,40.6,6.63
2527,North Daltonfurt Estates,10,53.0,6.44
2528,Christianland Heights,1,100.2,1.81
2529,Dennisbury Bay,6,111.2,7.9
2530,Larsenchester Estates,2,85.5,5.67
2531,South Monica Village,9,39.8,2.41
2532,West Edward Estates,7,106.0,3.06
2533,West Craig Ridge,3,111.1,3.98
2534,Aaronmouth Park,9,93.3,9.46
2535,Port Danielfort Heights,1,95.5,5.74
2536,North Joe Estates,7,99.1,1.38
2537,Brucemouth Village,5,22.4,6.68
2538,Port Christopherburgh Bay,4,23.4,7.75
2539,Lake Joseph Ridge,7,85.5,2.18
2540,South Alice Bay,5,106.2,1.69
2541,East Joel Estates,7,22.0,7.68
2542,Goldenmouth Estates,10,111.9,1.86
2543,Port Monica Estates,7,39.4,6.45
2544,Port Tracey Village,6,62.5,7.69
2545,South Krista Village,5,65.9,1.9
2546,West Briana Bay,10,67.1,3.62
2547,Newmanshire Heights,4,116.7,6.05
2548,West Chase Gardens,5,110.8,5.8
2549,Jasonville Park,7,21.7,5.47
2550,New Sharonfort Gardens,6,96.3,7.43
2551,Port Ethan Gardens,4,77.8,1.22
2552,Dennismouth Ridge,4,64.7,5.29
2553,Lake Christinatown Heights,5,53.2,8.29
2554,Sharpberg Heights,2,76.1,2.87
2555,Jenniferberg Gardens,10,45.0,2.27
2556,West Samanthatown Estates,8,72.3,8.56
2557,Lake Taylor Ridge,4,25.9,5.44
2558,Brucetown Gardens,5,94.1,8.51
2559,Lake Tammyport Heights,6,88.9,6.39
2560,West Andrea Ridge,1,46.8,2.88
2561,Hayesview Estates,8,74.6,3.82
2562,Ruthborough Bay,4,52.2,7.38
2563,West Jessicafort Estates,9,105.9,9.93
2564,South Nicholas Heights,2,62.6,1.7
2565,Lake Courtneychester Park,1,36.2,7.73
2566,New Davidhaven Park,4,63.8,9.75
2567,Jimmyville Heights,7,69.5,6.64
2568,North Francisco Estates,8,34.0,8.87
2569,Juanmouth Gardens,7,20.9,2.06
2570,Laurastad Village,5,72.2,6.54
2571,Port Gabriellachester Village,10,85.0,2.27
2572,Rhondahaven Estates,4,100.3,9.57
2573,Kimberlyfort Village,9,80.5,5.25
2574,Thompsonfort Park,6,112.7,7.48
2575,South Michael Ridge,3,36.4,7.44
2576,Port Deanside Gardens,1,51.8,2.61
2577,Lake Jacqueline Gardens,2,119.3,1.05
2578,Sullivanborough Bay,4,39.9,1.84
2579,Port Micheleside Gardens,6,29.5,6.62
2580,North Darrell Estates,3,26.7,6.73
2581,Derekton Park,6,82.9,9.35
2582,Edwardschester Village,5,102.1,8.81
2583,Andrewmouth Estates,5,56.7,7.9
2584,Daniellebury Village,9,74.1,6.93
2585,Spencechester Heights,10,35.2,7.58
2586,Craigburgh Village,3,46.3,1.92
2587,Johnchester Ridge,9,78.7,7.89
2588,Port Margaretfurt Village,10,97.2,6.33
2589,Richardtown Village,10,86.8,5.26
2590,Port Justinhaven Park,1,98.3,9.9
2591,Higginstown Heights,10,34.6,2.48
2592,Lake Courtneyburgh Ridge,1,52.3,9.06
2593,Lake Alyssaberg Heights,3,71.2,4.96
2594,Jacobhaven Bay,8,52.7,5.5
2595,Benjaminshire Heights,4,76.0,4.4
2596,Jonesville Gardens,8,55.5,8.55
2597,Christinestad Village,9,27.8,6.45
2598,Hillborough Park,3,114.5,8.5
2599,North Latoyaview Bay,3,104.0,6.04
2600,Lake Nataliefort Gardens,5,88.5,6.02
2601,West Josephview Gardens,6,37.8,8.8
2602,Perryview Ridge,8,97.1,4.11
2603,Martineztown Gardens,4,81.7,8.89
2604,Port Johnnyshire Park,7,57.4,9.4
2605,New Kyleville Heights,4,64.2,5.73
2606,Hurststad Heights,10,51.0,1.85
2607,New Joshuafurt Village,5,70.3,1.12
2608,West Frankport Village,1,84.7,6.78
2609,Fitzgeraldmouth Gardens,1,119.6,7.34
2610,West Savannah Village,1,117.1,8.41
2611,Kimberlyside Ridge,8,119.7,6.69
2612,North Nicholasport Gardens,3,67.3,8.87
2613,Brendatown Ridge,9,100.7,1.34
2614,Ericfort Heights,10,109.4,2.38
2615,Victoriatown Bay,3,107.1,2.18
2616,Justinmouth Gardens,2,25.6,6.74
2617,Oscarchester Heights,6,29.7,5.9
2618,South Maryborough Ridge,4,85.5,7.64
2619,Davidburgh Village,6,109.8,2.52
2620,Port Johnborough Estates,6,71.6,9.46
2621,South Benjamin Gardens,7,103.8,7.03
2622,Lake Anthony Heights,4,102.5,5.51
2623,Wilkinsberg Bay,5,28.4,4.99
2624,Lewisview Village,10,39.9,5.55
2625,Mileshaven Park,1,51.1,6.05
2626,Thompsonmouth Heights,6,66.6,8.52
2627,Devinstad Heights,10,113.0,1.79
2628,Lake Courtney Heights,3,93.0,2.67
2629,South Alanview Estates,1,96.7,8.1
2630,Lake Christineberg Park,6,66.0,8.89
2631,East Ryan Park,5,103.7,6.78
2632,Scottland Ridge,4,94.7,7.64
2633,New Stevenfurt Village,1,57.9,3.58
2634,New Dakota Village,3,76.5,4.73
2635,Tinaview Ridge,4,47.3,2.79
2636,West Timothyport Village,5,89.8,3.38
2637,East Erin Gardens,6,77.9,4.14
2638,East Christina Bay,9,65.0,6.68
2639,Schroederville Ridge,3,23.7,8.51
2640,Baxterland Gardens,3,73.8,2.9
2641,Port Julie Bay,7,54.7,8.3
2642,Davidhaven Ridge,5,40.7,7.3
2643,Port Frankview Estates,9,103.0,8.15
2644,South Stacey Heights,9,97.3,3.32
2645,Port Debbie Gardens,5,23.1,2.04
2646,Bryantown Bay,3,67.5,5.21
2647,Port Angelberg Village,6,76.4,6.92
2648,West James Heights,6,90.1,6.67
2649,East Timhaven Ridge,1,35.9,5.28
2650,Michellefort Village,2,38.7,4.22
2651,New John Park,8,74.7,7.77
2652,Sarahfort Gardens,10,65.6,6.18
2653,New Michael Gardens,7,67.4,3.19
2654,Lake Johnathanstad Bay,6,80.1,5.34
2655,Derekstad Gardens,5,24.0,9.36
2656,East Robin Park,9,30.8,4.83
2657,Debbieburgh Village,10,60.1,1.26
2658,Scottport Estates,3,112.2,8.98
2659,West Audrey Bay,9,39.8,9.75
2660,South Elizabeth Ridge,3,33.0,4.0
2661,West Davidbury Heights,2,50.9,7.89
2662,Dennischester Ridge,6,65.9,2.49
2663,Timothyburgh Heights,3,40.0,2.55
2664,Mossbury Village,2,38.5,8.72
2665,Reidfort Gardens,2,92.4,2.39
2666,Chapmanside Estates,6,20.5,2.43
2667,Anneland Heights,8,75.0,4.55
2668,West Cory Park,8,86.8,8.48
2669,Blakestad Bay,4,96.3,1.86
2670,North Brian Park,6,96.3,2.2
2671,Port Michael Ridge,6,109.8,8.38
2672,Foxview Bay,7,79.7,5.81
2673,Hamiltonbury Village,8,87.0,9.73
2674,Williamsstad Heights,4,108.6,2.6
2675,South John Park,6,56.2,5.51
2676,Reyesmouth Heights,10,79.9,4.58
2677,Wrightmouth Heights,4,33.8,2.69
2678,Lake Melissabury Park,5,63.5,4.06
2679,North Richardshire Bay,3,62.6,3.56
2680,East Heatherside Gardens,8,23.5,9.63
2681,Diaztown Gardens,3,36.4,7.14
2682,Robertburgh Ridge,2,66.5,1.74
2683,Herrerachester Bay,2,85.6,4.64
2684,Thomaschester Ridge,1,36.1,2.16
2685,Clarktown Estates,7,88.6,1.1
2686,Tuckerhaven Bay,7,62.2,1.49
2687,Martinezport Gardens,5,94.2,2.04
2688,West Kelsey Ridge,8,70.2,8.03
2689,Lake Anthonyton Bay,6,104.4,9.75
2690,Sarahfurt Heights,3,118.1,5.79
2691,Ericshire Gardens,2,35.0,4.03
2692,East Paul Bay,10,45.8,5.63
2693,Julieview Estates,8,63.5,5.18
2694,Port Shaun Heights,2,106.8,5.14
2695,Harrisport Heights,10,88.6,3.27
2696,Walkerburgh Village,5,96.7,1.21
2697,Port Reginahaven Village,3,49.3,4.75
2698,Hamiltonville Gardens,6,49.8,1.32
2699,Port Steventon Heights,6,93.2,5.78
2700,West Marialand Gardens,4,37.5,5.81
2701,Port Jason Park,3,83.3,4.88
2702,Leeburgh Village,6,117.2,7.2
2703,New Natalie Park,9,76.9,1.37
2704,South Brianfort Village,6,23.8,6.48
2705,Martinezberg Bay,2,58.2,9.82
2706,Port Shane Heights,6,112.7,7.74
2707,Nathanbury Gardens,7,22.2,9.55
2708,New Micheleborough Village,2,103.7,4.9
2709,Lake Rhondachester Heights,4,77.1,9.95
2710,Gambleport Estates,9,73.9,8.14
2711,Judithborough Bay,1,57.4,5.26
2712,Lake Jaredfurt Ridge,7,47.5,7.2
2713,New Allen Park,5,70.2,1.41
2714,East Andrea Gardens,3,87.8,3.45
2715,North Williamville Gardens,4,21.9,4.73
2716,Lake Evanville Park,5,46.7,6.39
2717,New Jenniferberg Bay,6,29.7,3.02
2718,Millerport Bay,6,42.1,6.5
2719,South Trevorberg Bay,10,102.7,6.29
2720,New Laurenberg Bay,10,52.9,4.5
2721,New Yolandamouth Estates,1,54.3,3.88
2722,East Josephfurt Ridge,8,35.2,8.69
2723,New Marilynburgh Gardens,4,73.2,2.53
2724,Lorifort Gardens,5,60.3,6.95
2725,North Antonioburgh Estates,2,83.1,6.05
2726,Laurieton Village,2,40.8,9.86
2727,West Jeremyburgh Village,5,49.2,3.84
2728,Thomasville Bay,8,23.0,6.62
2729,Tylertown Park,10,55.2,4.88
2730,New Jodiborough Ridge,1,95.1,3.55
2731,Blankenshipton Bay,8,119.0,4.38
2732,South Roberttown Estates,3,57.8,9.54
2733,Lake Donna Heights,2,59.6,2.9
2734,Teresaburgh Heights,10,48.9,8.78
2735,Port Jeffrey Ridge,7,75.0,4.17
2736,West Autumn Park,7,110.0,3.51
2737,Douglashaven Ridge,6,83.0,6.98
2738,Josephport Bay,6,70.2,5.79
2739,Lake Emily Park,7,69.5,5.18
2740,Ryanmouth Ridge,8,35.7,8.86
2741,Brittanyhaven Gardens,5,20.3,8.47
2742,Joshuachester Ridge,8,85.6,7.15
2743,Vazquezstad Heights,7,78.0,4.76
2744,Martinezberg Gardens,7,38.9,1.26
2745,New Jacobstad Park,3,81.0,5.53
2746,Lake William Heights,10,77.1,4.68
2747,North Laura Heights,6,81.0,2.5
2748,North Michael Bay,8,88.4,9.57
2749,Olsonberg Heights,10,108.4,6.89
2750,Lake Charlesville Estates,9,106.3,8.65
2751,South Chase Park,8,56.9,8.87
2752,Lake Blakeberg Park,8,113.7,9.29
2753,East Barry Village,3,49.3,9.05
2754,Thomasport Park,10,66.1,3.21
2755,North Kimberlychester Estates,8,119.0,8.17
2756,South Mary Gardens,9,84.1,8.23
2757,South Hectortown Ridge,6,107.2,9.18
2758,Josephshire Park,8,92.2,1.63
2759,Lake Richard Bay,1,88.2,4.66
2760,North Michaelhaven Estates,8,106.2,1.63
2761,Prestonbury Gardens,5,108.3,5.84
2762,New Adam Bay,10,84.7,5.81
2763,Mossburgh Heights,8,68.1,7.53
2764,Ianstad Village,7,102.8,7.53
2765,New Triciahaven Heights,6,59.9,9.35
2766,East Robin Bay,8,62.9,2.12
2767,West Sharon Park,5,95.8,6.22
2768,Romeroburgh Ridge,2,92.2,4.3
2769,North Daniel Bay,6,34.2,3.19
2770,Port Kellychester Gardens,4,46.5,3.97
2771,Stevenmouth Bay,2,65.8,7.38
2772,Stevensshire Ridge,4,95.7,4.08
2773,Sheltonfort Bay,8,53.1,5.05
2774,Port Jonbury Village,10,47.5,1.32
2775,Port Christinafurt Park,3,72.2,1.23
2776,Saraland Village,10,56.3,3.62
2777,Rodriguezton Bay,3,76.8,3.74
2778,South Andrewhaven Bay,8,87.3,2.39
2779,New Nicoleborough Ridge,3,34.7,3.63
2780,Cynthiachester Gardens,5,83.7,1.25
2781,Port Christon Park,10,50.3,6.26
2782,Wisemouth Village,6,92.1,7.71
2783,East Troy Estates,7,67.7,9.1
2784,Daughertyview Village,3,78.7,5.51
2785,Port Sheila Estates,6,57.8,9.33
2786,Blaketon Bay,3,107.1,5.34
2787,Patelshire Gardens,7,21.4,9.52
2788,Mariobury Village,4,50.9,3.02
2789,New Drewmouth Village,10,97.8,8.1
2790,North Frank Bay,4,55.7,5.13
2791,Woodsburgh Bay,1,104.0,8.61
2792,Lake Katherine Ridge,9,109.8,7.67
2793,Huffview Village,1,59.8,1.89
2794,Micheletown Village,9,26.7,5.98
2795,West Tammyview Estates,9,107.3,9.73
2796,Jamesbury Heights,8,76.7,3.23
2797,Andersonberg Village,3,89.0,6.86
2798,Port Johnathanton Park,4,89.0,5.1
2799,Lake Anna Heights,10,46.6,3.5
2800,Christyfort Bay,4,93.3,9.26
2801,Obrienville Park,9,50.3,2.87
2802,South Edwardstad Park,10,96.2,5.3
2803,East Joseph Heights,9,108.2,1.46
2804,Kingland Ridge,2,39.6,2.05
2805,Annatown Heights,8,39.7,5.88
2806,Davidmouth Park,10,68.7,6.12
2807,West Tommy Estates,7,106.1,2.0
2808,North Joanna Gardens,4,78.9,6.71
2809,South Luis Ridge,8,119.2,3.27
2810,Port Adam Gardens,10,47.1,6.68
2811,Murphyland Village,9,68.3,3.55
2812,North Christian Bay,5,46.4,5.79
2813,South Diamondhaven Village,5,87.8,5.53
2814,New Anna Bay,8,31.1,7.81
2815,Thompsonmouth Park,8,20.7,9.04
2816,West Grant Estates,8,69.6,2.61
2817,Margarethaven Ridge,7,87.3,1.85
2818,East Michaelhaven Ridge,8,54.2,7.18
2819,North Tyrone Ridge,3,39.4,1.98
2820,West Amy Park,4,50.7,3.75
2821,South Sharon Ridge,9,67.2,7.16
2822,Port Brookeville Estates,4,77.1,2.39
2823,Xavierstad Park,4,96.6,8.07
2824,Sharonborough Ridge,3,81.0,2.41
2825,Bradyfort Estates,8,85.3,8.1
2826,South Jonathanchester Ridge,5,42.9,3.37
2827,Lake Cynthiaport Ridge,5,57.1,3.76
2828,Kristamouth Bay,6,102.9,3.84
2829,Guzmanside Village,7,76.3,7.86
2830,Martinezburgh Heights,7,25.5,4.68
2831,Gonzalezton Bay,3,117.5,7.9
2832,West Shelly Heights,4,40.9,7.45
2833,South Elizabethland Village,6,22.4,4.85
2834,South Kimmouth Gardens,6,75.8,7.65
2835,East Kimberly Ridge,4,81.8,4.96
2836,East Nicole Village,2,27.4,2.44
2837,Pearsonside Bay,8,114.1,6.34
2838,Deborahside Heights,7,88.8,9.18
2839,North Troyport Gardens,4,48.0,6.46
2840,West Katherine Gardens,1,30.1,6.76
2841,Nguyenton Village,9,56.9,9.31
2842,West Breanna Heights,8,33.4,7.75
2843,Kaylaburgh Village,7,102.4,8.87
2844,Jonesburgh Estates,5,77.4,6.06
2845,East Christopher Gardens,4,52.8,5.92
2846,New Kevinfort Bay,5,75.7,8.36
2847,West Eddie Bay,1,34.0,7.93
2848,Montgomeryshire Ridge,6,115.7,4.25
2849,Millerside Ridge,8,94.7,2.93
2850,Port Mikefurt Village,8,42.8,4.26
2851,Port Matthew Park,5,45.5,7.73
2852,West Mistyshire Heights,3,31.9,4.7
2853,New Lukeville Gardens,8,99.8,8.49
2854,South Sheilamouth Heights,9,57.3,6.09
2855,Wendyport Heights,9,107.3,3.94
2856,North Jennifertown Estates,8,48.3,4.0
2857,Jeffreyside Heights,2,76.5,9.77
2858,Lynchtown Ridge,2,73.2,8.19
2859,New Steventon Ridge,2,77.4,5.22
2860,East Cody Bay,4,95.2,7.9
2861,West Paulfort Gardens,5,66.6,9.0
2862,Donnatown Bay,3,85.0,1.66
2863,Murraystad Bay,10,54.0,5.75
2864,Lake Samuelland Bay,7,108.9,4.61
2865,Port Logan Village,1,82.4,4.51
2866,North Rodney Heights,4,52.2,2.35
2867,Larryborough Ridge,4,78.4,7.91
2868,Lake Michelle Estates,8,85.4,2.8
2869,South Hollyfurt Ridge,10,112.5,9.04
2870,Weeksside Bay,10,35.3,7.96
2871,Joshuamouth Park,5,38.2,1.24
2872,North Jennifer Estates,1,97.9,5.86
2873,Port Ashleyfort Heights,6,107.1,9.36
2874,East Michael Bay,4,40.2,2.47
2875,South Rebeccaland Village,4,113.6,2.96
2876,Lake Veronica Village,1,33.7,9.09
2877,Angelafort Gardens,2,103.4,4.38
2878,North David Gardens,4,58.0,5.02
2879,Port Bethany Gardens,4,40.6,4.42
2880,Port Anthonystad Ridge,2,29.3,2.58
2881,West Rachel Estates,9,32.2,7.81
2882,South Sabrina Heights,8,94.1,4.23
2883,East Haley Village,7,39.1,9.87
2884,New Robertstad Ridge,9,56.0,3.3
2885,Port Joyland Heights,8,21.6,4.42
2886,East Rebeccamouth Gardens,7,116.2,1.9
2887,Phillipsfort Village,5,103.7,4.91
2888,Cowanville Ridge,5,42.9,7.31
2889,East Michelletown Bay,7,107.6,1.14
2890,New Denise Village,6,24.5,8.63
2891,East Abigailville Park,10,20.9,5.67
2892,North Jessica Park,8,96.2,1.55
2893,Harrisonstad Ridge,4,106.6,6.95
2894,Port Morgan Village,10,61.5,2.42
2895,Wattsmouth Park,3,113.6,9.69
2896,West Kennethchester Bay,3,56.5,9.32
2897,East Gabriel Ridge,3,23.0,2.84
2898,Jasonton Gardens,6,110.9,3.39
2899,Port Ronald Village,1,98.3,3.98
2900,West Madison Gardens,1,93.5,2.3
2901,Robertmouth Gardens,1,73.9,7.86
2902,Lake Russell Bay,9,37.0,1.9
2903,Warrenland Village,4,29.2,9.89
2904,Kelleystad Heights,8,66.4,4.74
2905,New Joshuamouth Estates,8,33.4,6.43
2906,North Kayla Bay,1,51.1,5.23
2907,Karenshire Village,3,52.3,5.86
2908,North Curtis Estates,2,67.8,7.74
2909,South Michaelshire Ridge,10,39.6,2.97
2910,Breannaville Park,3,42.6,1.74
2911,Millerbury Heights,7,48.2,6.54
2912,South Deborahport Park,4,45.1,7.57
2913,New Shannon Village,6,91.0,5.16
2914,Port Eric Estates,9,71.7,9.89
2915,Marshallville Village,3,52.8,4.37
2916,South Shannon Park,10,93.6,8.66
2917,Armstrongfurt Bay,7,83.2,8.15
2918,South Matthewfurt Park,1,34.3,1.31
2919,Sarahmouth Ridge,4,36.2,3.9
2920,Schultzmouth Estates,8,68.4,4.1
2921,Lake Bianca Bay,10,60.6,9.93
2922,Lake Mariah Gardens,10,46.3,4.96
2923,Colemantown Bay,5,85.5,5.63
2924,North Matthew Village,6,119.7,2.68
2925,New Michaelberg Village,8,97.2,5.11
2926,Vickiborough Heights,6,96.3,3.37
2927,Tammybury Ridge,6,62.7,1.23
2928,Jaredbury Estates,3,29.5,9.78
2929,East Lisafurt Ridge,2,32.0,7.41
2930,Johnsonshire Park,6,50.7,4.93
2931,Powelltown Heights,9,38.3,8.38
2932,Stevensmouth Estates,4,34.2,7.13
2933,East Rebeccaport Ridge,1,39.9,7.7
2934,New William Estates,10,98.0,6.07
2935,Martinborough Estates,9,24.7,5.8
2936,North Leeborough Estates,4,89.4,9.97
2937,Boylefort Park,6,35.9,7.12
2938,South Olivia Bay,10,42.6,9.38
2939,Johnsonmouth Bay,3,74.1,9.6
2940,South Heidiborough Gardens,4,47.8,9.63
2941,North Valerieton Gardens,5,59.0,5.7
2942,Richardport Gardens,8,66.8,2.23
2943,New Dawnfort Village,1,27.5,7.38
2944,Crossberg Bay,5,40.9,7.6
2945,Port Catherine Estates,2,25.9,4.69
2946,Victoriamouth Park,8,102.2,7.88
2947,Collinsburgh Ridge,4,59.1,2.43
2948,Dustinmouth Gardens,7,79.1,3.24
2949,Lake Rhondahaven Village,2,42.6,9.54
2950,Lake Marissaview Park,7,32.3,7.66
2951,Jonesburgh Bay,3,40.6,2.28
2952,New Ronald Village,6,21.1,2.06
2953,Seanburgh Village,9,30.3,6.66
2954,Port Amber Gardens,4,86.0,3.69
2955,Flynnstad Heights,9,94.3,5.09
2956,New Donnabury Heights,6,107.5,9.55
2957,West April Heights,7,103.8,3.3
2958,Parsonsmouth Bay,8,62.6,2.52
2959,New Samantha Bay,8,95.8,3.02
2960,New Craigview Heights,2,119.8,6.43
2961,Elainefurt Estates,6,44.1,8.65
2962,Lisaport Gardens,7,62.2,6.74
2963,Judychester Ridge,5,104.2,7.59
2964,Jamiestad Village,9,52.9,7.0
2965,Jefferybury Village,6,28.3,1.91
2966,Saunderston Ridge,8,44.3,5.45
2967,Colefort Estates,7,86.6,1.94
2968,New Adrian Ridge,8,76.1,8.54
2969,West Emily Gardens,10,71.9,9.33
2970,Reedbury Gardens,1,80.2,6.31
2971,Hendersonmouth Ridge,2,77.6,2.06
2972,New Travis Ridge,4,56.1,7.05
2973,North Danielle Estates,7,101.5,7.46
2974,New Thomas Heights,6,84.7,4.96
2975,North Ericport Gardens,10,106.3,1.34
2976,Lake Jonathan Gardens,7,86.9,1.23
2977,Brownhaven Estates,3,22.4,9.51
2978,Larryview Heights,5,112.1,8.22
2979,South Laurabury Bay,8,104.9,3.28
2980,Brownburgh Ridge,6,55.2,9.69
2981,Port Robinberg Village,8,98.4,3.92
2982,Murphytown Bay,5,96.9,2.45
2983,South Davidchester Estates,9,84.8,7.67
2984,West Alexandrahaven Ridge,6,98.1,2.55
2985,Gregoryhaven Gardens,2,53.4,6.55
2986,West James Bay,4,51.7,3.75
2987,North Kristen Bay,2,83.9,3.82
2988,West Brandonstad Gardens,3,95.7,2.82
2989,New Brettshire Ridge,8,55.1,8.25
2990,Port Alexismouth Village,3,115.9,3.9
2991,New Katelynshire Heights,4,78.2,9.18
2992,North Kevinfurt Bay,9,49.6,6.04
2993,Silvashire Park,7,81.8,1.68
2994,Lake Cliffordstad Heights,2,91.2,9.23
2995,Lake Nicolestad Bay,7,105.2,2.31
2996,Kirkton Village,9,55.4,2.2
2997,West Michael Gardens,2,104.5,7.63
2998,South Kevinfort Ridge,5,81.3,9.74
2999,Martinfort Village,4,64.3,1.37
3000,New Rachelport Estates,3,86.8,3.46
