property_id,address,price,bedrooms,bathrooms,area_sqft,agent_id
280,"5595 Shane Cliff, West Krystalfurt Village, Jeremyburgh",1445559.29,5,2,4413.79,2226
281,"960 Tracey Ways, Reedchester Ridge, Willisberg",880940.24,4,4,1840.79,35
282,"42454 Tammy Shores Suite 732, Brendanburgh Park, Cameronview",279643.89,5,1,2888.77,1074
283,"6699 Perez Valleys Suite 164, Marissashire Bay, Johnsonton",1148042.28,1,4,1891.87,1252
284,"0866 Dixon Ramp Apt. 997, North Julie Park, Allenland",1520147.07,6,1,691.61,1591
285,"362 Rebecca Shores Apt. 852, East Christina Bay, West Justin",421109.82,5,4,2490.1,2149
286,"35199 Young Rapid Suite 282, Palmerborough Ridge, Maryfurt",1002447.76,3,5,1972.82,1589
287,"5136 Rachel Rest, Joshuamouth Park, North Amandaburgh",1304587.29,3,4,3870.2,487
288,"35537 Lawson Extensions Apt. 511, East Debbie Gardens, Taramouth",1223923.21,6,2,1479.7,2698
289,"452 Adkins Ports, Lisachester Gardens, South Michael",426161.79,5,2,3716.87,1787
290,"8598 Laura Viaduct, Sarahfurt Heights, South Christina",1632633.57,2,1,1369.89,71
291,"568 Laura Pike, Samanthahaven Gardens, Christopherberg",666825.49,1,1,1779.45,2506
292,"10224 Barnett Tunnel, Port Morgan Ridge, Codyfort",565636.44,2,1,1766.32,1990
293,"065 Olsen Bypass, New Christianville Estates, Griffithshire",1880308.94,5,1,905.21,2520
294,"394 Elijah Drive Suite 232, New Ian Park, Kyleside",937305.93,4,5,3242.35,2511
295,"201 Kristen View Apt. 783, Donberg Gardens, Timothyhaven",613155.35,6,5,934.41,659
296,"771 Santos Place Apt. 369, Port Michelle Ridge, Ayalastad",1066279.55,2,1,3809.1,82
297,"042 Lloyd Meadows, New Paulberg Estates, Maxwellstad",189465.07,4,4,2344.2,2819
298,"321 Matthew Oval Suite 117, South Robertborough Gardens, East Denise",1510642.01,6,1,780.75,1425
299,"5876 George Freeway, Alvaradoberg Ridge, Mackhaven",1877592.7,6,2,2926.59,793
300,"348 Holland Junction Apt. 570, Madisonhaven Park, Stacyberg",1124425.9,2,1,517.32,2588
301,"1664 Harmon Avenue, Lake Crystalburgh Bay, North Jeff",169113.45,2,3,1599.22,2169
302,"302 Benjamin Oval Suite 591, Hineschester Ridge, Ashleyfort",1806357.37,5,1,4708.93,2266
303,"9927 Mcdowell Field Suite 558, Lake Curtis Bay, Fischerchester",1403095.93,4,5,1269.12,2313
304,"79260 Leonard Corners Suite 537, North Ronaldshire Heights, Cherylmouth",1553228.23,1,1,2529.96,2188
305,"04535 Raymond Mountain Apt. 205, New Maria Heights, Hollyview",1419212.43,2,4,3903.29,1000
306,"4357 Kristin Throughway Suite 355, Christinaside Ridge, Riceport",1726965.57,2,5,4968.25,848
307,"8781 Hamilton Mountain Suite 413, Port Luiston Bay, Oliviafort",1773467.13,5,5,4518.31,2758
308,"473 Karl Cape Apt. 452, North Johnhaven Gardens, Richardton",1596039.26,2,2,4165.51,1670
309,"27498 Duke Ridge, Jermaineshire Park, Rojastown",1808246.33,1,5,2013.0,468
310,"90362 Parker Hills, Stephanieton Gardens, Brownmouth",1775883.82,5,4,1296.65,1864
311,"47428 Matthew Vista, Lake Zacharyborough Bay, New Lindsey",281129.32,4,5,1871.16,446
312,"26633 Emma Junction Apt. 415, Julieshire Estates, West Derrickberg",81575.32,1,2,1197.74,2072
313,"43577 Smith Neck, Dakotamouth Bay, Alvarezshire",1598915.73,2,2,3726.03,625
314,"28321 Joshua Rapid, West Tiffany Gardens, Laurafort",270366.75,5,5,3789.9,917
315,"163 Chris Passage, New Conniefort Village, Robertfort",750709.02,2,4,3817.28,2984
316,"7132 Kimberly Brooks Suite 246, North Joshua Gardens, Craigstad",1723785.59,5,4,1964.15,2869
317,"812 Donald Harbor Suite 968, South Amandaview Bay, West Ryan",117986.91,4,4,2235.39,2666
318,"6554 James Falls, Heatherview Estates, East Gary",163421.61,6,3,4214.85,685
319,"423 Hayes Stravenue, Port Catherine Estates, Craighaven",92045.97,5,5,952.03,2680
320,"1782 Theresa Glen Apt. 883, Aaronmouth Park, Patriciaborough",1641379.82,2,1,3295.26,1914
321,"859 Kathy Shores Suite 028, South Cindy Gardens, Mcguireshire",1244861.69,4,1,2572.9,2061
322,"377 Jensen Gateway, Lake Joanna Village, New Patrick",1414003.64,3,5,2385.5,2185
323,"7017 Olson Valley, Phillipsfort Village, Lake Austin",1315042.89,5,3,2074.75,2038
324,"0645 Reynolds Land, Lake Williamville Park, North Jennifer",422134.55,6,1,4958.04,2998
325,"47948 Martinez Keys Suite 390, Omarhaven Village, Dannychester",369296.57,4,4,2158.88,1636
326,"50389 Carmen Center, South Raymondberg Gardens, Lake Jason",1105023.83,2,5,4414.45,2355
327,"2341 Smith Brooks Suite 715, West Jordanburgh Park, Johnport",1672511.34,2,3,2516.98,1262
328,"38915 Tran Valley Apt. 655, Jonathanshire Heights, Susanside",1264145.91,5,5,4509.99,666
329,"611 Meyer Views Suite 414, Lindatown Estates, West Becky",739382.9,2,5,1727.73,1783
330,"8464 Jacqueline Club, South Jason Park, Lake Marytown",1286287.19,1,4,3821.78,560
331,"49883 Jim Causeway Apt. 585, Jessetown Heights, Gonzalesmouth",1192316.63,5,1,2502.73,2570
332,"1286 Cervantes Lodge, South Anthony Estates, South Anne",992344.67,5,4,2403.73,1248
333,"944 Shawn Plains, Judyburgh Ridge, South Stevenfurt",200823.94,4,5,3284.31,1985
334,"68609 Joshua Loop, North Kyleview Village, Leahport",121459.88,1,5,4018.31,1874
335,"9421 Debra Point, East Theresa Bay, Lake Jamesside",669427.57,6,4,1647.1,1442
336,"39450 Ryan Underpass Apt. 979, Gonzalezborough Estates, New Kaitlyntown",1396321.15,5,3,2325.33,309
337,"3940 Mary Isle Suite 545, Kerriside Gardens, Mooreport",1910927.98,2,5,4108.92,1239
338,"0944 Catherine Glen Apt. 750, East Yvonnefort Village, East Patrick",296085.56,4,2,1800.39,1878
339,"75946 Rebecca Valley Suite 057, South Troy Park, Lake Russellborough",1076456.1,6,3,1428.16,2382
340,"7053 Johnson Ferry, Port Andreaton Gardens, Garciahaven",1109954.84,5,1,4987.59,1200
341,"09062 Kevin Throughway, Millerton Village, East Douglasberg",1570699.01,5,1,1693.49,1295
342,"78809 Warren Freeway Apt. 554, New Randy Heights, West Jacobburgh",98962.54,5,2,3482.97,2109
343,"2280 Timothy Vista, Rhodesfurt Village, East Guy",1627910.8,1,3,4841.84,485
344,"87338 Woods Street Apt. 121, Brownborough Park, Allenfort",1684532.99,1,2,2293.12,1879
345,"73477 Claudia Hills Suite 585, Michaeltown Bay, Lake Vincentmouth",155042.28,4,3,2987.95,251
346,"996 Jackson Square, Brianshire Village, Marvinfurt",114710.11,5,2,1717.52,1035
347,"1081 Gomez Dale, Hernandezstad Estates, Castillobury",768452.98,1,2,502.45,2211
348,"74208 Jennifer Mills Suite 942, Hunterbury Park, Gutierrezside",1180418.04,2,1,1984.46,1250
349,"426 Zimmerman Summit Suite 416, New Edwinmouth Village, Simsborough",1360174.0,5,5,1566.33,2438
350,"729 Erin Lane Suite 990, North Stevenview Heights, East Catherine",1494835.22,3,1,2989.99,1704
351,"6798 Chelsea Prairie Suite 207, Angelicamouth Estates, West Michaelmouth",1969756.15,2,1,1172.2,1832
352,"071 Mason Points, Lindamouth Ridge, Martinmouth",1593541.36,1,1,502.84,189
353,"7650 Mark Hill, South Mary Gardens, Port Michellebury",1384941.53,6,4,3918.98,1652
354,"547 Paul Way Apt. 635, East Wendy Estates, East David",275499.23,5,3,3402.72,71
355,"9584 Linda Fields Apt. 841, Lake Christieburgh Gardens, East Michael",1829428.1,3,4,1817.53,2286
356,"858 Henderson Light Apt. 375, East Matthew Bay, Port Jennifer",581233.74,5,2,4214.61,2218
357,"5618 Robert Corners, Parkerhaven Park, Lake Brooke",1356735.58,3,4,2519.71,213
358,"5703 Katrina Inlet, Kimberlyland Bay, New Paul",1045094.93,4,1,3441.32,2175
359,"8506 Williamson River Suite 186, Patelshire Gardens, Port Todd",986439.85,4,1,640.54,2585
360,"6678 Alicia Heights Suite 355, Dannyville Heights, Smithfort",1520230.84,4,3,4498.5,504
361,"4573 Harmon Shores, East Thomaston Ridge, New George",171402.45,3,3,1863.57,1033
362,"25565 Cruz Island Apt. 493, South Sonyaport Heights, East Joseph",332531.27,5,1,2270.28,1124
363,"04532 Richardson Shore Suite 701, Brianstad Heights, East Jessicabury",1357309.09,4,5,4560.74,1642
364,"8469 Chelsea Gateway Apt. 875, Johnsonside Village, Duranhaven",1651520.39,3,2,1853.98,159
365,"1288 Darlene Unions Apt. 847, Port Sheila Estates, North Darin",805433.23,2,1,1956.23,1410
366,"74567 Jacobson Expressway Suite 172, Griffithstad Estates, South Thomasshire",1253661.12,4,4,1116.17,1743
367,"849 Cynthia Street, Chaneyview Gardens, Edwardsbury",1554787.34,2,2,1061.98,33
368,"85360 Thomas Garden Suite 225, Port Alexis Estates, Lake Brandonborough",717027.62,2,3,2478.1,121
369,"86253 Smith Loop Suite 810, East Pennychester Gardens, West Jonathanberg",576550.01,3,4,4553.45,1244
370,"4774 Bates Rapid, Markstad Village, Lake James",1119073.0,6,3,2175.64,913
371,"2429 Karen Lodge, Phillipsfort Village, Port Laura",1233501.96,3,2,933.75,950
372,"57500 Fitzpatrick Green, Prestonland Heights, Port Cameron",1106004.9,3,1,2700.95,336
373,"05639 Lauren Terrace, New Todd Park, Brianside",1941342.38,3,3,3778.94,894
374,"14261 Christopher Circles Apt. 654, East Evelyn Ridge, Freemanmouth",275124.57,6,5,753.6,1021
375,"4662 Julie Fort, Christianton Heights, South Jessefort",837221.98,6,2,4759.27,279
376,"024 Douglas Viaduct Suite 847, Sherryport Gardens, Port Mistyport",1864247.78,4,2,4654.11,2622
377,"790 Beasley Mall Suite 842, Donnaview Gardens, Sloanview",354917.86,4,4,1206.74,1109
378,"88583 Hicks Meadow Apt. 332, Robinsonville Heights, Padillaberg",1109257.68,5,2,3278.68,2277
379,"60368 Soto Viaduct Suite 016, West Steven Heights, South Kimberly",696291.23,6,3,2993.65,701
380,"361 Hill Extensions, Skinnermouth Heights, Jeffreyborough",427413.71,6,3,1266.4,1419
381,"94677 White Radial, West Craig Ridge, Cervantesfort",348690.76,3,1,2327.36,2058
382,"526 Melissa Street Apt. 073, East Rebecca Gardens, West Meghan",709168.14,3,5,878.15,273
383,"0146 Rivera Roads, Lisachester Gardens, Lake Leah",185099.12,1,5,4332.56,194
384,"035 Vasquez Prairie Apt. 624, North Nicholasport Gardens, North Michelle",777483.8,5,1,1662.47,1861
385,"55881 Nelson Ridge, Lake Coreyshire Heights, West Ryan",669932.12,4,2,3941.09,2616
386,"87387 Acosta Prairie, Dickersonborough Ridge, Anneburgh",492461.97,2,3,2472.62,2167
387,"00769 Tyler Rapid, Ericashire Park, East Leslie",1485056.26,6,3,1004.61,1890
388,"64414 Oliver Alley Apt. 680, New Johnmouth Heights, Michelleside",308638.38,5,3,3660.48,2340
389,"4404 James Orchard Suite 780, Timothyville Bay, Lake Markhaven",962167.68,3,3,4313.32,2471
390,"0336 Mccall Brooks Apt. 595, Trevinotown Gardens, North David",470095.1,3,2,2697.49,2189
391,"856 Stark Ridge Suite 300, South John Gardens, Jasonton",138147.52,2,1,2884.33,1726
392,"4124 Buck Ridges Apt. 909, Thompsonville Heights, Lake Katherinebury",239640.1,1,2,1578.41,2640
393,"168 Paul Rest Suite 989, Sharonton Ridge, Port Lee",1080638.03,5,2,2422.06,154
394,"296 Ortiz Isle, South Ericshire Ridge, South Meganchester",1064921.32,5,5,4503.31,2281
395,"2364 Tyler Vista, New Sarahbury Heights, Holtmouth",211169.37,2,4,2944.87,805
396,"0985 Donovan Plaza Suite 364, North Anthonyland Gardens, New Calvin",98513.94,5,4,1327.8,2803
397,"259 Wilson Hollow, Lake Joanna Village, Port Katiechester",200182.17,2,1,2503.27,1253
398,"56820 Nicholas Forge Apt. 551, New Yolandamouth Estates, Tammyburgh",864499.91,6,2,4669.62,2986
399,"10541 Nicholson Mall, North Marybury Village, Andreaport",514738.29,5,1,956.87,2313
400,"600 Grace Ridge, Port Stevetown Gardens, Michaelview",1737875.83,3,4,3585.02,771
401,"39616 Brandon Roads, Maryshire Estates, North Josephview",641671.74,4,4,894.3,1963
402,"601 Miller Vista, New Lauren Park, Jenniferchester",929970.72,4,2,3166.2,1629
403,"8706 Nancy Stravenue Suite 794, Cynthiaview Park, Harrisbury",1210592.64,1,3,1510.18,1623
404,"2487 Mckenzie Island Apt. 349, Sarahstad Bay, Raymondton",342179.3,5,5,1656.29,1541
405,"368 William Junctions Suite 435, Mooreton Gardens, New Elizabethshire",1287881.57,4,3,4872.51,1399
406,"9184 Nelson Spring Suite 825, Stevensmouth Estates, Lake Douglas",181103.91,5,5,3136.27,119
407,"0505 Klein Lock, Kristietown Estates, Francoshire",1403827.96,1,1,2895.2,2270
408,"49712 Martinez Squares Apt. 267, Carrieside Gardens, Lake Mikaylaburgh",733345.91,2,5,576.33,959
409,"028 Julie Drives, Natalieborough Bay, Cartermouth",1678707.81,6,3,1236.77,2885
410,"83711 Ortiz Summit, Steelebury Bay, West Suzanneside",243170.01,5,4,3486.07,1190
411,"1159 Thomas Spur Apt. 553, Martinfort Bay, West Stephanie",1816836.04,2,3,2254.38,2108
412,"38137 Valdez Crossroad, West Paul Ridge, North Lesliemouth",1570839.66,3,5,3879.87,2745
413,"201 Morton Lodge, Lake Jacqueline Gardens, Harrisstad",1260938.55,4,5,2168.2,700
414,"34744 Prince Streets Suite 706, Jeffreyberg Bay, North Michael",1157196.81,3,4,1978.67,2909
415,"32415 Ryan Lodge Apt. 562, Lake Brookeport Estates, Alexanderhaven",1176348.16,5,2,4754.52,456
416,"9770 Nguyen Inlet Apt. 519, Reyesmouth Heights, Port Mercedestown",1697767.08,1,2,1145.57,1807
417,"33488 Christina Key Apt. 731, Michaelport Gardens, South Michaelfurt",1510769.43,4,5,3241.41,2714
418,"80754 Chandler Crossing, East Erinchester Bay, Lake Danielchester",1703798.43,1,2,1846.58,2214
419,"265 Sweeney Lodge Apt. 577, Jamesstad Gardens, North Kimberly",440060.35,5,4,4544.21,1893
420,"1528 George Lane Suite 487, Woodsberg Heights, Blackberg",107626.32,3,5,2881.04,1076
421,"38534 Meyers Knoll Apt. 983, Stevensmouth Estates, South Mason",1856845.83,1,3,4076.62,845
422,"98136 Christopher Junctions Apt. 103, Hallmouth Park, New Sandra",896871.78,2,5,4977.11,2144
423,"9038 Lewis Way Apt. 137, West Brendaside Village, New Amandaburgh",281237.42,2,2,3371.88,860
424,"117 Elliott Plains Suite 825, Nobleport Bay, South Erin",1094073.18,3,4,4320.15,468
425,"9467 Matthew Lock Apt. 346, Davisfort Ridge, West Kim",1568692.55,5,2,3243.9,2014
426,"354 Miranda Knolls, New Jonathan Park, East Darlene",1681840.94,1,3,4753.67,1379
427,"1262 Mark Ridges, Gomezton Ridge, Jerryview",1186760.46,1,5,3455.11,2950
428,"05861 Castaneda Highway, Alejandroview Park, Lake Michelehaven",1179888.61,2,1,2503.83,2364
429,"14689 Caleb Cliff, Port Patriciabury Village, Thomasfort",170228.63,3,2,3021.23,1742
430,"235 Alvarado Light Apt. 768, New Kimberlyview Estates, Robertostad",1855254.4,5,2,1494.55,1531
431,"705 Stephanie Lane, Port Adambury Bay, Tiffanyport",251706.12,6,3,3850.31,2206
432,"46874 Carolyn Drive Apt. 643, Lake Jenniferborough Gardens, Taylorview",1521647.32,6,4,4825.33,49
433,"02609 Flores Knolls Suite 893, Port Rebecca Estates, Wyattfurt",1556100.23,6,3,1378.21,2758
434,"954 Pierce Vista, Thomasshire Bay, South Williamchester",837562.53,6,1,1048.37,988
435,"032 Amy Tunnel, Jamiebury Heights, Port Anitaton",1591548.43,1,1,1618.79,2182
436,"1035 Carlos Landing Suite 830, South John Heights, New Ericberg",321248.43,5,4,1883.18,2648
437,"74337 Parsons Extension, North Madison Estates, Lake Caitlinburgh",1742987.96,3,1,1595.07,1748
438,"360 Justin Fords, Brittanyton Bay, North James",161144.07,1,5,1976.41,2192
439,"313 David Mount Apt. 657, Gallagherberg Bay, Fryfurt",1611394.11,5,1,692.22,1343
440,"670 Taylor Land, Saraside Village, Johnburgh",197113.35,2,3,1454.8,1889
441,"0356 Charles Plains Apt. 650, Sandersview Heights, East Charlesmouth",476641.43,1,3,4697.0,2175
442,"37711 Patrick Point Apt. 841, Nicholasland Estates, Janetland",1032683.55,4,4,1129.37,1802
443,"844 Edwards Extension Apt. 928, East Patricia Heights, South Jessica",231422.52,6,3,2793.46,2456
444,"730 Andrew Glen Apt. 407, Lake Coreyshire Heights, West Patrickshire",849811.0,2,2,2089.53,2535
445,"4874 Danny Meadows Suite 060, East Michaelhaven Ridge, Michaelfort",195878.99,1,3,2950.49,1763
446,"2207 Stewart Roads, New Stevenberg Ridge, Barbarashire",253467.35,6,3,2526.63,1009
447,"6908 Elizabeth Dam, North Samuel Park, Lake Richard",245020.58,3,4,4191.85,981
448,"0191 Louis Valley, North Jenniferview Estates, Coleville",1202783.69,5,2,2106.81,474
449,"78935 Owens Branch, East Brooke Park, North Samanthamouth",274423.02,3,2,2267.99,2781
450,"8432 Rose Well, Stephensonhaven Ridge, East Jameshaven",1257813.1,6,2,4272.44,983
451,"3860 Victor Bypass Suite 757, Griffinfort Village, Sandersborough",985350.63,2,4,626.78,649
452,"0816 Becky Extension Suite 527, North Johnhaven Gardens, Davidtown",1125828.37,4,4,2344.37,1406
453,"72967 Sarah Corners, Davidchester Gardens, Smithburgh",1835096.18,3,2,2845.58,1548
454,"112 Dennis Summit Apt. 400, North Ashley Estates, Jimmystad",1629896.83,3,1,4176.5,2798
455,"0393 Catherine Estate, Floresberg Gardens, Schultzville",871440.63,1,1,3305.53,2854
456,"945 Woods Ramp Suite 362, West Brandonstad Gardens, South Andreland",966708.2,3,2,2006.43,2601
457,"461 Melody Knolls, West Annetteberg Bay, Lake Victoria",1844568.54,4,3,692.84,1530
458,"900 Harvey Summit Apt. 154, Derekton Park, Owensfurt",1929602.36,1,2,3511.75,2240
459,"9290 Jose Springs Suite 327, West George Gardens, Carlport",82347.04,4,2,537.23,585
460,"13353 Amber Meadows Apt. 176, South Patriciaview Bay, Kingville",1014284.29,2,4,1104.44,2086
461,"41341 Peterson Divide Suite 067, Patrickland Park, Port Brett",1754935.96,3,3,3543.94,1857
462,"746 Patterson View Suite 925, West Jessicafort Estates, Larrychester",302833.74,5,2,3163.9,866
463,"21707 Anderson Mountain Apt. 282, South Peter Village, Williamsonshire",1859004.81,5,4,3088.1,184
464,"59514 Kristin Views Apt. 405, Laurieton Village, Russellfurt",883307.04,4,3,3628.28,2701
465,"745 Tapia Mount, Port Monica Estates, West Michaelborough",1731712.76,6,1,3063.51,710
466,"4444 Taylor Trail Suite 277, North Mariaview Gardens, Lake Darrylville",1050860.12,3,5,2791.16,1105
467,"443 Campbell Loaf, Berryview Gardens, South Connor",1752644.03,3,1,4350.55,972
468,"057 Hoffman Skyway, North Don Village, East Lisaton",1675823.65,3,5,3868.77,1859
469,"3581 Fisher Lock, North Anitaside Bay, Marshallchester",340706.78,4,1,2540.81,806
470,"898 Heather Center Apt. 456, North Daniel Gardens, East Carolyn",120844.13,4,5,4819.35,491
471,"0372 Nelson Manor, South Dominic Ridge, Seanport",1594565.47,4,3,3990.47,144
472,"04141 Samuel Parkways, Cortezview Estates, Ramseyview",469942.54,2,5,2767.45,2142
473,"0599 Joseph Knolls Apt. 863, Hayesmouth Bay, Kellyville",1810200.05,5,4,1424.96,1925
474,"3203 Donald Well, Brianhaven Bay, New Mary",930919.93,6,3,4828.1,912
475,"83421 Ruiz Island Suite 261, New Conniefort Village, Benjaminhaven",1486012.34,2,4,1777.84,1946
476,"619 Rios Brook Apt. 162, Port Krystal Bay, Chrisstad",943053.68,3,1,1546.47,35
477,"1566 Leslie Curve, Port Joshua Estates, East Kaylafort",1241682.28,5,1,4739.36,1430
478,"7435 Zhang Tunnel Suite 917, Port Alexis Estates, Timothyport",450562.66,6,4,4861.96,764
479,"5284 Marie Groves, Taylorburgh Village, East Paul",1126306.12,4,2,2069.06,684
480,"18697 Alexandra Fields Suite 251, New Austin Heights, South Stephen",1942185.79,3,1,3448.44,698
481,"140 Joshua Mews Apt. 120, Thomasfort Park, Port Matthew",1735724.38,2,1,3250.46,2967
482,"4270 Amber Canyon Apt. 769, Port Nathanhaven Gardens, Nunezberg",1332555.9,4,4,1102.78,1100
483,"65774 Hill Stravenue Suite 144, Samanthaport Bay, Port Brentbury",1535286.88,1,1,754.69,2827
484,"828 Renee Isle Suite 935, East Cherylbury Heights, Sanchezfort",1029916.01,5,3,948.67,882
485,"00520 Rocha Passage, Lake Markmouth Bay, East Maryview",386357.18,3,2,4280.85,2635
486,"28793 Thompson Lodge, Estradastad Village, Elliottchester",224544.04,5,4,3715.64,1268
487,"41065 Mendoza Squares Apt. 178, North Tyrone Ridge, Vincentfurt",269678.11,6,2,1148.89,1135
488,"15197 Bryan Estate Apt. 752, Brownside Village, Perkinsburgh",1124453.39,4,1,3143.22,2286
489,"193 Holly Row, Thompsonmouth Park, Millerbury",991365.33,6,4,4923.34,2353
490,"69917 Sergio Springs Suite 868, South Henry Bay, Leahburgh",861197.77,2,2,2179.37,2032
491,"14893 Brandon Tunnel, Port Krystal Bay, Aimeetown",1696605.26,2,2,1803.26,1086
492,"70842 Mason Camp Suite 351, Amandaland Bay, Adamton",1678172.93,6,2,1275.76,409
493,"496 Daniels Mountains Apt. 239, Butlerport Bay, New Sonyaview",287134.01,5,1,659.51,1252
494,"03299 Lisa Isle Apt. 970, New Kyle Village, Robertsview",814538.07,4,1,3593.94,882
