inspection_id,property_id,buyer_id,date,feedback
2664,1202,2445,2023-03-10,Structural issues
2665,801,438,2023-10-21,Excellent
2666,1320,1020,2024-06-16,Move-in ready
2667,1714,1388,2024-08-02,Good condition
2668,821,889,2023-05-21,Structural issues
2669,1777,455,2022-11-17,Needs renovation
2670,1697,1909,2025-01-20,Move-in ready
2671,1192,1582,2022-11-04,Good condition
2672,1766,412,2022-11-09,Minor issues
2673,45,1306,2022-06-22,Excellent
2674,988,928,2023-09-01,Minor issues
2675,2794,82,2025-01-03,Minor issues
2676,2737,2844,2023-12-10,Needs renovation
2677,1567,1924,2025-04-13,Good condition
2678,521,2041,2023-03-10,Move-in ready
2679,1064,1982,2022-06-26,Good condition
2680,1711,2481,2023-08-31,Excellent
2681,981,320,2024-09-16,Needs renovation
2682,443,1858,2024-11-17,Structural issues
2683,2437,1240,2024-02-17,Good condition
2684,2716,2816,2022-12-22,Minor issues
2685,2547,1848,2024-03-13,Needs renovation
2686,2434,1746,2025-02-14,Minor issues
2687,577,216,2023-09-19,Excellent
2688,365,2272,2023-10-25,Minor issues
2689,696,2511,2024-07-18,Needs renovation
2690,267,2523,2025-02-04,Good condition
2691,2642,1545,2024-01-29,Minor issues
2692,2261,2592,2024-12-31,Minor issues
2693,1285,2825,2024-09-21,Structural issues
2694,1578,2828,2024-07-28,Excellent
2695,2013,1059,2025-05-20,Good condition
2696,480,2489,2024-05-09,Needs renovation
2697,2615,1490,2025-01-29,Excellent
2698,1011,495,2023-02-04,Minor issues
2699,1372,1337,2022-11-28,Good condition
2700,1067,1602,2024-02-19,Good condition
2701,1780,460,2024-07-07,Excellent
2702,2892,959,2023-07-04,Structural issues
2703,1114,201,2023-12-11,Needs renovation
2704,2470,1909,2023-02-22,Needs renovation
2705,1551,1953,2025-04-27,Excellent
2706,1153,1416,2022-10-27,Minor issues
2707,1713,2413,2024-05-31,Move-in ready
2708,236,2384,2023-05-07,Excellent
2709,365,1057,2024-07-01,Needs renovation
2710,1458,2704,2024-05-21,Good condition
2711,2526,1445,2022-11-10,Minor issues
2712,806,1674,2024-03-08,Move-in ready
2713,2996,231,2023-03-31,Needs renovation
2714,2087,1353,2023-05-08,Move-in ready
2715,1320,658,2025-01-31,Structural issues
2716,2142,763,2025-04-02,Needs renovation
2717,475,861,2023-02-28,Needs renovation
2718,2531,2539,2025-03-22,Minor issues
2719,1992,2097,2023-06-13,Needs renovation
2720,1265,831,2022-12-27,Excellent
2721,2195,2865,2022-09-24,Move-in ready
2722,2750,1495,2024-06-13,Structural issues
2723,2372,443,2023-09-26,Structural issues
2724,1898,1910,2023-12-24,Minor issues
2725,1013,2099,2025-05-08,Excellent
2726,2097,1605,2024-11-29,Move-in ready
2727,2694,2358,2022-11-03,Needs renovation
2728,581,1369,2025-02-18,Move-in ready
2729,2651,2858,2022-10-17,Excellent
2730,929,1998,2024-06-24,Move-in ready
2731,1668,804,2023-01-18,Minor issues
2732,1660,724,2022-11-25,Structural issues
2733,2038,398,2025-02-26,Good condition
2734,1891,475,2024-06-09,Minor issues
2735,1520,870,2024-08-20,Move-in ready
2736,1403,2446,2023-05-27,Excellent
2737,1422,800,2023-04-22,Structural issues
2738,1104,1513,2022-07-19,Good condition
2739,1741,2726,2023-12-13,Structural issues
2740,2136,2521,2025-01-21,Excellent
2741,2059,2693,2025-03-07,Needs renovation
2742,2486,1080,2025-05-17,Structural issues
2743,1692,965,2024-05-09,Good condition
2744,2486,2351,2024-12-20,Move-in ready
2745,1892,2884,2023-11-12,Needs renovation
2746,2133,1367,2023-12-30,Excellent
2747,2845,2572,2022-08-10,Excellent
2748,498,1830,2023-04-25,Structural issues
2749,838,2871,2025-05-31,Structural issues
2750,1226,899,2024-05-01,Good condition
2751,1279,2319,2024-03-26,Move-in ready
2752,487,1079,2025-05-02,Needs renovation
2753,292,1460,2024-01-14,Excellent
2754,1270,2959,2023-10-21,Good condition
2755,2375,1645,2023-07-27,Minor issues
2756,1595,603,2025-05-29,Excellent
2757,585,2254,2024-09-06,Excellent
2758,2026,1072,2025-02-23,Good condition
2759,1267,93,2023-07-11,Excellent
2760,651,2744,2023-04-16,Move-in ready
2761,1987,2608,2024-05-17,Move-in ready
2762,1906,81,2024-06-01,Needs renovation
2763,1509,1031,2023-07-30,Minor issues
2764,1766,1558,2023-07-12,Needs renovation
2765,205,1855,2024-08-10,Move-in ready
2766,1809,2337,2023-09-04,Structural issues
2767,2001,1313,2022-07-05,Good condition
2768,2733,2641,2024-03-25,Good condition
2769,2388,116,2022-10-27,Minor issues
2770,2884,2686,2024-09-04,Excellent
2771,404,2546,2022-08-13,Excellent
2772,95,1998,2024-10-15,Needs renovation
2773,936,1149,2023-07-18,Minor issues
2774,421,1486,2024-06-08,Move-in ready
2775,172,1114,2024-10-23,Good condition
2776,2917,257,2023-03-01,Minor issues
2777,205,2103,2023-08-10,Needs renovation
2778,2309,621,2022-07-23,Needs renovation
2779,216,2407,2025-05-30,Needs renovation
2780,1302,361,2023-06-14,Move-in ready
2781,863,2533,2022-08-11,Good condition
2782,18,735,2024-02-19,Structural issues
2783,2820,1458,2023-02-09,Good condition
2784,263,384,2024-07-20,Excellent
2785,1808,1052,2024-06-09,Move-in ready
2786,1826,723,2023-09-28,Structural issues
2787,2344,225,2022-09-02,Move-in ready
2788,1424,1517,2025-02-24,Excellent
2789,519,986,2024-11-12,Minor issues
2790,2065,770,2024-05-24,Move-in ready
2791,2532,115,2024-06-16,Excellent
2792,2512,2026,2024-07-23,Excellent
2793,1967,2877,2022-12-06,Excellent
2794,1284,1544,2023-05-15,Structural issues
2795,1160,1162,2022-10-10,Needs renovation
2796,1566,950,2024-02-07,Needs renovation
2797,864,1007,2023-01-25,Move-in ready
2798,2286,2229,2023-02-17,Excellent
2799,2992,1698,2023-02-03,Excellent
2800,272,2338,2023-02-22,Good condition
2801,849,2921,2022-10-04,Excellent
2802,2300,819,2024-10-12,Good condition
2803,2291,565,2024-05-21,Excellent
2804,366,854,2024-04-03,Good condition
2805,482,1730,2024-07-23,Good condition
2806,1662,2711,2022-08-04,Excellent
2807,2710,1078,2023-04-24,Structural issues
2808,169,825,2023-04-14,Excellent
2809,2617,2319,2024-09-08,Needs renovation
2810,1191,487,2024-05-21,Minor issues
2811,2797,1983,2022-08-12,Move-in ready
2812,2562,797,2024-11-13,Needs renovation
2813,1167,2943,2023-12-19,Move-in ready
2814,2669,958,2022-07-01,Move-in ready
2815,2583,174,2023-02-23,Move-in ready
2816,1860,455,2022-06-16,Structural issues
2817,2948,623,2023-12-22,Good condition
2818,2563,2177,2024-08-04,Needs renovation
2819,377,1569,2024-08-24,Move-in ready
2820,70,1777,2025-01-15,Move-in ready
2821,772,2331,2025-05-04,Needs renovation
2822,901,275,2024-08-04,Structural issues
2823,1541,1890,2023-09-17,Move-in ready
2824,2728,2135,2023-04-27,Good condition
2825,2766,348,2023-10-05,Move-in ready
2826,112,2229,2023-06-04,Good condition
2827,632,965,2023-04-24,Structural issues
2828,2282,988,2024-02-12,Minor issues
2829,2365,2785,2024-01-20,Minor issues
2830,26,2768,2025-02-07,Needs renovation
2831,2745,1458,2024-11-13,Minor issues
2832,2491,1297,2024-01-14,Needs renovation
2833,1466,1733,2024-05-31,Excellent
2834,1108,2701,2022-06-16,Good condition
2835,285,2482,2024-04-21,Move-in ready
2836,2792,776,2023-09-16,Excellent
2837,1196,1849,2022-09-01,Move-in ready
2838,758,2144,2025-01-03,Minor issues
2839,1020,2425,2024-09-12,Structural issues
2840,2873,1607,2023-04-01,Needs renovation
2841,1255,69,2023-08-19,Move-in ready
2842,643,949,2024-06-30,Structural issues
2843,2877,1075,2024-11-08,Structural issues
2844,590,236,2024-10-28,Needs renovation
2845,289,1946,2023-10-21,Move-in ready
2846,1414,2552,2023-12-19,Good condition
2847,1071,1314,2023-07-16,Good condition
2848,2488,182,2022-11-29,Structural issues
2849,2633,97,2022-09-08,Move-in ready
2850,784,2549,2022-10-23,Move-in ready
2851,1496,1964,2023-07-12,Needs renovation
2852,2135,1542,2022-12-30,Structural issues
2853,990,2519,2023-06-08,Excellent
2854,965,2361,2022-09-24,Move-in ready
2855,368,101,2022-09-26,Minor issues
2856,2941,1970,2024-02-11,Needs renovation
2857,902,873,2024-08-31,Structural issues
2858,755,1822,2023-12-12,Minor issues
2859,1311,887,2024-07-18,Excellent
2860,2213,2744,2023-09-04,Good condition
2861,730,2836,2025-05-27,Excellent
2862,2362,1595,2024-01-16,Minor issues
2863,2135,2523,2023-06-04,Structural issues
2864,2885,702,2024-12-02,Needs renovation
2865,2283,1484,2024-03-10,Structural issues
2866,1414,2968,2023-07-28,Excellent
2867,748,112,2023-06-18,Good condition
2868,7,2786,2023-05-12,Good condition
2869,2599,2865,2024-09-08,Move-in ready
2870,2785,1492,2023-02-19,Move-in ready
2871,1271,1241,2024-03-02,Excellent
2872,2256,1270,2024-07-02,Minor issues
2873,2436,579,2025-06-04,Good condition
2874,1830,1111,2024-01-07,Good condition
2875,1501,430,2024-10-29,Move-in ready
2876,2832,2251,2024-10-09,Minor issues
2877,58,774,2023-10-08,Move-in ready
2878,552,697,2024-12-29,Good condition
2879,2960,2670,2023-09-06,Minor issues
2880,1869,1345,2023-02-18,Structural issues
2881,2508,224,2025-03-01,Needs renovation
2882,1411,1029,2024-05-24,Move-in ready
2883,2569,2446,2025-01-26,Structural issues
2884,988,2352,2023-08-03,Good condition
2885,107,856,2025-04-23,Needs renovation
2886,26,2831,2024-10-21,Excellent
2887,434,2962,2025-02-21,Good condition
2888,941,2622,2025-01-12,Minor issues
2889,538,2082,2024-03-16,Good condition
2890,225,616,2025-02-08,Structural issues
2891,1860,706,2022-09-21,Structural issues
2892,1400,1836,2023-08-14,Excellent
2893,1464,469,2024-09-28,Needs renovation
2894,1767,880,2023-09-14,Minor issues
2895,229,2637,2022-07-05,Good condition
2896,2023,2488,2023-09-24,Minor issues
2897,2684,867,2025-05-24,Needs renovation
2898,2876,95,2022-11-16,Needs renovation
2899,649,1430,2024-11-12,Good condition
2900,1913,1586,2022-09-04,Minor issues
2901,1790,2182,2022-07-31,Structural issues
2902,2504,714,2024-05-08,Good condition
2903,673,2004,2025-05-24,Excellent
2904,1712,657,2024-08-21,Good condition
2905,852,877,2023-03-19,Excellent
2906,1493,2364,2025-05-17,Move-in ready
2907,1424,2301,2024-03-02,Needs renovation
2908,2618,2551,2022-10-26,Excellent
2909,1630,1436,2025-04-25,Minor issues
2910,654,262,2022-11-30,Structural issues
2911,701,2450,2025-03-25,Move-in ready
2912,1336,2451,2023-03-16,Good condition
2913,2390,2322,2023-07-28,Excellent
2914,1217,308,2024-10-13,Excellent
2915,2042,1493,2024-08-11,Needs renovation
2916,1799,1752,2023-12-16,Needs renovation
2917,1851,2276,2024-06-04,Move-in ready
2918,719,1429,2024-08-15,Minor issues
2919,1197,2081,2024-09-12,Excellent
2920,2226,1755,2025-03-28,Excellent
2921,2039,1790,2025-02-16,Minor issues
2922,2391,1467,2023-03-11,Move-in ready
2923,1325,2773,2022-11-30,Minor issues
2924,1992,2962,2025-02-07,Good condition
2925,1318,482,2023-01-01,Structural issues
2926,1667,1497,2024-11-25,Good condition
2927,1624,1901,2022-12-07,Structural issues
2928,2989,2381,2024-06-26,Minor issues
2929,1148,1381,2023-09-27,Good condition
2930,408,1533,2025-01-19,Structural issues
2931,2627,22,2023-04-28,Excellent
2932,2525,563,2023-10-31,Excellent
2933,1691,2061,2024-07-26,Minor issues
2934,12,1272,2024-11-06,Needs renovation
2935,1740,1075,2023-10-04,Minor issues
2936,2501,2047,2024-09-06,Structural issues
2937,1463,190,2025-04-29,Move-in ready
2938,2235,193,2024-10-30,Excellent
2939,2821,1628,2023-06-09,Minor issues
2940,28,2837,2024-01-02,Move-in ready
2941,1597,903,2025-03-21,Structural issues
2942,2885,752,2023-07-04,Structural issues
2943,1521,130,2024-12-14,Move-in ready
2944,1212,419,2024-11-09,Minor issues
2945,583,1904,2022-11-22,Excellent
2946,1,2580,2023-06-20,Move-in ready
2947,667,114,2022-08-01,Move-in ready
2948,2518,647,2023-11-16,Needs renovation
2949,1371,716,2024-08-12,Good condition
2950,756,919,2025-03-28,Structural issues
2951,52,715,2024-06-08,Structural issues
2952,2753,2955,2022-12-03,Excellent
2953,1088,2867,2022-10-29,Minor issues
2954,551,2018,2023-06-10,Minor issues
2955,998,1328,2022-10-12,Move-in ready
2956,393,1203,2025-01-18,Structural issues
2957,1901,1080,2025-05-01,Structural issues
2958,1931,2581,2025-05-30,Good condition
2959,1291,2746,2023-05-08,Good condition
2960,539,2757,2024-04-30,Structural issues
2961,1347,1130,2022-10-30,Excellent
2962,2296,2451,2023-02-02,Needs renovation
2963,2991,2238,2025-03-15,Excellent
2964,916,2589,2022-08-07,Needs renovation
2965,1358,2049,2024-03-13,Move-in ready
2966,1202,2337,2024-06-08,Structural issues
2967,2570,2470,2023-07-31,Move-in ready
2968,2516,273,2025-05-13,Minor issues
2969,2419,1424,2023-08-08,Needs renovation
2970,1427,2643,2025-05-06,Move-in ready
2971,2458,2918,2023-09-20,Excellent
2972,587,547,2025-05-10,Structural issues
2973,2931,1940,2025-04-16,Move-in ready
2974,2784,1318,2025-02-01,Good condition
2975,532,29,2025-02-12,Structural issues
2976,2839,181,2024-09-06,Good condition
2977,2246,368,2024-06-11,Minor issues
2978,2734,1237,2025-03-24,Structural issues
2979,1874,1022,2025-05-07,Good condition
2980,502,326,2024-12-14,Excellent
2981,2488,1734,2023-03-11,Needs renovation
2982,860,1736,2024-04-18,Good condition
2983,2313,2224,2024-02-10,Structural issues
2984,2941,395,2024-01-15,Good condition
2985,1289,2743,2023-12-11,Good condition
2986,1155,2755,2023-03-13,Excellent
2987,2479,1596,2024-04-03,Move-in ready
2988,418,2534,2023-05-20,Move-in ready
2989,1853,2658,2024-02-07,Excellent
2990,253,115,2024-03-27,Move-in ready
2991,1484,2528,2023-07-23,Minor issues
2992,1504,2130,2023-07-25,Needs renovation
2993,1073,2755,2023-03-14,Excellent
2994,1465,2460,2024-09-26,Move-in ready
2995,1117,689,2023-08-22,Good condition
2996,68,2934,2024-09-08,Excellent
2997,668,69,2023-05-12,Move-in ready
2998,2085,1206,2024-11-09,Good condition
2999,2105,766,2023-04-12,Structural issues
3000,2569,1668,2023-10-03,Excellent
